Year,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,Portfolio7,Portfolio8,Portfolio9,Portfolio10,Portfolio11,Portfolio12,Portfolio13,Portfolio14,Portfolio15,Portfolio16,Portfolio17,Portfolio18,Portfolio19,Portfolio20,Portfolio21,Portfolio22,Portfolio23,Portfolio24,Portfolio25,Portfolio26,Portfolio27,Portfolio28,Portfolio29,Portfolio30,Portfolio31,Portfolio32
2002.5,-17.1069,-17.7495,-12.9381,-12.6048,-18.6972,-13.8966,-11.4809,-13.4096,-15.7716,-13.0168,-13.7795,-14.151,-16.4286,-15.8451,-18.6822,-18.8991,-6.3404,-7.3864,-7.5944,-2.613,-12.8704,-8.2305,-10.889,-9.6031,-7.6663,-10.393,-8.2721,-5.6911,-12.3618,-10.6317,-12.3675,-5.4936
2002.583333,-2.9873,1.4723,0.972,1.5938,-2.7215,-1.151,1.6231,1.8833,-1.0968,0.1608,0.5981,1.7812,-2.1267,-2.644,4.3402,-3.2193,-2.945,-1.1121,3.2212,0.5207,-1.3162,0.4503,-0.5018,-1.8424,0.1623,0.5168,2.0433,2.6425,4.1958,5.4643,1.0332,1.5344
2002.666667,-12.4087,-9.9912,-5.7237,-5.0505,-13.655,-7.4607,-4.2322,-5.9738,-10.7696,-5.8998,-6.4018,-2.5302,-7.0893,-7.7038,-8.7315,-8.4482,-15.3689,-11.9536,-6.9567,-11.1753,-13.9198,-9.5152,-11.0597,-11.0992,-6.6522,-10.818,-10.8924,-11.1635,-10.1421,-9.2184,-12.8109,-4.3695
2002.75,11.2085,6.4745,4.9048,2.4109,11.6062,4.0488,2.3687,1.7598,2.1637,2.5278,-0.9304,-3.2749,0.5014,-0.2565,-3.4341,8.5074,13.6616,16.8224,7.5616,7.3953,5.5071,6.8667,9.6022,15.8263,8.4888,4.3301,2.5674,5.7713,8.4544,0.3212,2.2834,-5.156
2002.833333,21.8894,14.7576,6.9191,5.1793,19.3151,5.3303,4.3574,2.6083,12.704,4.107,5.4904,6.4919,11.4635,2.9773,10.3655,6.0888,19.5118,8.7235,-0.6543,3.9022,13.271,8.0608,4.284,4.2993,7.209,9.6628,4.3373,2.3623,7.9783,4.8367,10.9995,6.4456
2002.916667,-14.1937,-8.4825,-4.106,-3.1798,-10.9113,-3.1447,-2.1979,-0.3498,-6.3495,-1.7149,-2.2293,-0.3576,-7.1176,-0.9288,-2.2,1.0965,-13.2581,-11.7092,-5.8626,-4.1573,-11.5847,-5.8738,-3.7299,-4.6574,-6.7914,-5.5029,-1.8722,-0.133,-6.5321,-1.3301,-3.2668,0.9343
2003,-2.855,-0.2838,-2.8856,-2.6662,-2.6743,-3.3136,-2.3013,-2.0816,-1.7047,-1.359,-0.7996,-2.8968,0.2671,-2.0699,-2.1431,-1.288,3.6954,-4.3575,-3.6365,-2.5483,-2.17,-2.6511,-3.5025,-2.0054,-2.7091,-2.4086,-0.9977,-0.1423,-3.3019,-7.8607,-3.5604,-2.1927
2003.083333,-3.2567,-5.1279,-3.1678,-2.3405,-1.8598,-5.1535,-1.6781,-0.3476,-4.4447,-3.1399,-2.4636,-1.0385,-2.1158,-5.259,-7.7445,-3.7035,1.2723,0.1951,0.7725,-1.5922,-3.4806,-3.2009,-2.8704,-4.9716,-4.3321,-0.4641,-2.5847,0.9836,-4.5006,-1.8742,-3.4916,-2.1873
2003.166667,1.7815,-0.2829,-0.2135,2.8914,-0.0412,-1.021,1.4021,1.406,1.4283,1.0705,1.1161,1.2583,-0.1819,0.8955,-0.9768,0.7297,-0.4235,0.2137,5.1627,1.583,0.2328,0.6731,1.114,1.2005,1.4448,0.7718,-0.8811,2.6375,-1.3979,-0.3088,0.3672,-0.1234
2003.25,14.6381,9.8653,9.0302,7.7253,13.8332,10.6264,8.0054,7.0519,11.2187,7.3562,8.3003,7.2432,12.3547,9.3058,6.915,11.5724,9.9637,9.8986,5.4508,7.0654,11.2292,7.4834,8.244,7.6796,8.9774,8.7104,10.1006,6.6892,12.0658,6.0245,10.4422,5.214
2003.333333,21.8489,12.1358,7.3381,6.9765,18.0386,10.3117,6.1785,10.5426,13.085,8.0943,6.9199,12.716,11.6541,10.4521,12.5001,7.7521,14.9261,3.5329,1.6259,4.2608,10.8537,8.2126,6.5364,5.1538,6.89,7.1593,6.5629,7.5499,6.9671,8.6586,10.1074,6.4782
2003.416667,1.7995,1.8985,2.4188,3.2503,2.8928,2.6269,1.5353,1.7481,3.9982,1.7856,2.6151,5.2087,4.942,5.5058,8.4331,3.7403,1.1852,0.8797,0.288,1.4428,3.2372,2.3035,1.3997,1.7165,0.7121,0.7429,2.3998,3.4647,0.673,-0.2809,1.873,2.2141
2003.5,10.071,9.6412,6.3581,5.4718,6.8238,5.1104,5.9274,5.642,10.3964,4.8451,6.6535,3.5701,6.6682,7.3764,3.7029,-0.8476,8.7414,2.8821,1.6503,-0.9646,10.8118,5.1174,1.7136,-1.6677,2.4215,4.6571,-0.0619,-1.4325,0.7209,1.8288,1.7635,1.4716
2003.583333,5.7016,4.9967,4.638,3.3206,7.7722,4.4903,3.9857,3.2981,8.4838,5.1256,2.4511,2.8597,6.8176,5.4605,8.7148,4.9974,2.3727,1.5783,4.2995,-0.3185,2.8321,4.2652,0.6484,2.0987,3.0684,1.7856,1.5728,4.1619,3.8159,4.0805,1.1075,4.8593
2003.666667,-1.4187,-4.7203,-1.5008,-1.5082,-2.7759,-0.9541,-1.6681,-0.5005,-0.1167,-1.2098,-1.7685,0.0613,4.1026,0.7787,-3.408,-0.2352,-1.4356,2.1937,-2.2392,0.5162,-4.0908,-1.8363,-1.1087,-2.6138,-1.5105,-1.449,-0.9932,-0.5106,-4.2145,0.1981,1.0657,0.8869
2003.75,8.0447,8.0882,8.0838,8.8836,7.8939,7.9665,6.8341,8.7881,12.005,7.152,9.1134,10.4268,12.2176,10.9785,8.1133,4.4853,6.4601,-0.892,3.7733,3.7501,11.4069,7.4738,6.8004,7.3861,7.9696,9.8024,8.4275,5.1576,6.2012,6.257,8.5007,8.1667
2003.833333,1.7132,2.9758,3.306,3.8992,2.2223,4.5631,4.0068,3.7271,4.2584,4.985,3.0974,3.1305,5.793,4.6947,-1.3541,11.3991,1.8339,-0.9268,-0.822,1.7772,-0.0556,0.7625,0.8505,1.3875,2.4872,1.5358,2.1268,1.1927,1.7417,2.6703,1.1587,5.5916
2003.916667,0.7532,2.0021,1.2494,1.7192,1.7159,3.6799,2.2072,4.169,-0.4246,3.5354,4.5322,3.3543,4.0461,6.7949,6.8353,5.9454,6.3017,5.2964,1.9968,4.6439,5.0822,5.0128,4.9526,3.9296,3.4661,4.9337,3.561,6.7237,6.4708,7.3843,3.5207,6.6578
2004,9.1292,2.893,2.1534,1.5187,6.0606,3.3107,1.0294,3.4269,11.4805,2.5258,0.8375,3.9184,7.6506,7.6305,3.5958,11.0605,3.6777,2.568,3.023,1.0958,2.5775,-0.4825,0.5133,0.7198,4.4651,0.8955,2.4719,4.8323,3.0652,0.5425,3.2618,-0.4565
2004.083333,-1.8666,0.2357,1.596,2.4168,-2.4613,1.6313,1.7379,3.3858,-1.8395,1.892,1.8773,6.5281,0.0197,1.2795,-1.6635,-3.3619,-1.5558,-1.7888,2.2406,1.7778,1.1903,1.5776,2.2964,1.9084,2.6686,3.2062,1.8739,1.4772,0.8704,4.2845,3.0399,1.7266
2004.166667,-1.2271,0.8897,2.7763,1.829,-1.4977,1.0197,0.6091,0.9774,-0.8756,1.626,1.6103,5.6808,-0.7202,1.8677,-0.3181,1.8718,-0.6188,-4.1092,-1.8073,-1.9437,-3.3782,-1.2363,0.1771,-1.7789,-1.5935,-0.6325,-0.377,-0.0717,-1.1899,-1.2119,1.3067,2.1111
2004.25,-6.3116,-3.6771,-3.4979,-2.1092,-4.4167,-2.0047,-2.1405,-2.284,-7.5136,-3.7001,-2.6618,-4.1445,-8.1464,-6.1996,0.0325,-3.1789,-2.2337,1.0349,-1.7565,1.5984,-4.9963,-1.7482,-1.2514,-1.7624,-5.4023,-3.772,-3.0063,-2.3413,-2.0577,-1.9816,-5.199,-1.1571
2004.333333,0.2254,3.0673,2.0468,0.4222,1.646,1.7772,0.9048,0.6036,0.5275,0.2875,-1.3163,1.6049,1.9565,4.0603,-4.7406,-3.1408,5.2508,0.5919,1.3854,-0.0677,3.3447,1.6643,2.1114,0.3573,1.1633,1.7802,1.693,-0.1823,1.3423,0.4811,-0.254,-0.1217
2004.416667,-0.4322,4.7069,5.0678,5.638,3.9338,5.2961,5.318,5.1585,2.2048,5.531,4.9197,2.2511,4.4235,7.3596,4.8654,10.9148,3.1426,4.9906,0.5871,0.8645,-1.1551,1.2182,2.3658,1.9628,0.5136,1.5422,1.7613,4.5666,2.2488,3.3294,3.931,4.7004
2004.5,-15.4394,-10.0062,-5.4999,-4.8075,-11.0987,-4.3488,-3.6453,-0.9506,-8.1892,-5.0655,-5.3438,-1.2996,-5.2392,-4.6343,-0.902,-1.6303,-11.2178,-5.8029,-3.2242,-4.6363,-5.9539,-4.2417,-1.231,-1.4598,-5.0842,-2.4613,0.278,2.8549,-3.6624,0.0643,1.2289,-2.6317
2004.583333,-3.5203,-1.9722,-1.6661,-0.9046,-1.8709,0.3607,0.7334,-0.5971,-1.3485,0.0529,0.3993,-4.067,-1.1594,0.5373,-0.3008,-0.8958,-2.3248,-1.8646,-1.5814,1.1568,-0.9636,2.7417,0.5213,1.9647,-1.4112,1.7486,3.2688,1.0079,-0.54,1.3127,1.3092,2.1889
2004.666667,5.6891,6.7669,4.6398,5.4921,5.5576,5.2579,3.938,6.3786,3.6693,3.8174,4.2303,4.0493,4.1083,4.1164,2.4755,1.4884,4.9113,-0.5095,2.371,-1.5927,4.478,-0.4433,3.5988,-0.0883,3.3323,-0.0572,2.0798,5.5592,1.6378,2.4693,5.0127,1.7082
2004.75,2.8621,3.7418,2.456,2.8596,0.3774,1.0129,1.184,3.6664,0.9786,0.5339,0.7556,0.0426,1.6398,1.7565,-1.3048,3.1271,2.9746,1.6891,2.9761,0.5635,2.1881,1.7272,2.4815,1.7006,2.5246,-0.581,3.045,-1.0762,1.4041,0.2681,3.2252,-1.1559
2004.833333,7.4691,10.229,8.8153,8.6105,9.8408,8.3181,7.8288,8.379,8.3514,8.3858,7.805,8.9974,10.3866,9.6731,11.2419,14.4175,5.7189,2.014,1.8827,3.9364,6.6445,3.7871,5.8575,4.1909,6.451,5.2907,4.5975,5.234,5.3802,5.5362,7.1174,2.7547
2004.916667,6.3684,3.8153,3.8331,2.5481,3.5871,1.3704,1.8549,1.6891,3.9909,2.3902,2.9205,1.582,5.1867,5.148,3.9212,9.4527,5.1022,0.0121,3.7186,5.2403,5.7497,3.8407,2.4101,3.1863,2.5458,4.2676,4.2963,-0.6175,5.0495,3.4241,1.3135,1.83
2005,-8.6571,-4.7644,-3.7621,-2.5677,-6.8423,-2.595,-3.4118,-1.5688,-3.7326,-2.5669,-1.4655,-4.0657,-2.2622,-1.1754,-2.156,-2.8495,-10.2,-5.3725,-2.1393,-1.3671,-6.6476,-0.8246,-1.5678,-1.8527,-3.0992,-0.2862,-1.3772,-1.9699,-2.0708,-1.0524,-0.3346,-2.6691
2005.083333,-0.3919,1.5388,0.6811,1.8374,1.3332,1.1754,1.7542,3.5787,1.781,2.5391,4.8127,3.6237,3.2595,4.8982,-0.6624,0.8763,0.0292,1.3141,0.4141,0.8291,2.2981,1.1408,10.1397,0.1863,2.6474,0.9003,0.9839,7.132,1.5088,3.5568,7.3424,1.8675
2005.166667,-6.7442,-1.9302,-2.1421,-2.5272,-4.6495,-2.7826,-1.7863,-2.516,-2.609,-1.3615,-0.5522,-0.7953,-4.4431,-0.3933,-1.1287,-0.1209,-2.0882,-1.4807,-1.2426,-0.6432,-2.7715,-2.8332,-3.052,-1.2302,-0.153,-4.3453,-1.1553,-2.7722,-1.0342,0.3911,-0.0796,-4.548
2005.25,-8.2754,-5.6409,-5.4448,-5.409,-7.1496,-5.6801,-5.4768,-5.618,-7.2649,-5.6975,-4.5282,-8.5653,-8.7799,-4.2156,-5.4117,-1.755,-0.8577,0.2185,-1.7132,-1.8771,-0.9031,-0.9479,-3.5677,-0.9092,-4.9198,-3.7756,-0.9374,-2.8278,-2.8255,-1.4318,-1.8435,-1.0751
2005.333333,8.8452,5.6499,8.5829,6.6415,7.3464,4.1386,6.2291,5.5159,4.5915,5.0971,5.6241,6.4428,5.5031,6.6979,7.6232,8.2214,10.4381,5.566,4.02,2.4826,4.8497,1.2875,2.4083,3.1797,3.9166,2.784,2.9752,2.9293,4.0715,3.3371,2.6851,2.7501
2005.416667,3.0139,1.4625,3.2406,3.9486,3.9352,2.4416,4.405,5.0363,3.3935,3.9496,3.0638,5.6984,4.2508,5.7995,5.3044,3.96,-2.8901,-1.7919,-1.0021,-0.9569,-0.1262,-0.4556,0.3949,2.5461,-0.5063,4.0223,2.9906,3.3927,0.8292,4.2203,5.6785,1.2866
2005.5,9.4206,6.7991,6.4498,5.421,9.6447,7.9019,6.1055,5.2788,6.8368,5.4345,5.8055,7.7637,6.3252,5.5911,7.2159,1.4002,6.2327,13.0943,4.0083,3.0014,5.0232,4.2882,2.903,2.765,3.9012,1.2449,1.2075,2.9975,3.4967,3.3276,7.1625,8.3925
2005.583333,-0.8711,-0.998,-1.9466,-3.5281,0.772,-0.4429,-2.2851,-0.5379,0.79,-0.9635,-2.2647,-4.717,-1.8871,-0.6877,-2.2527,-0.7046,2.4362,1.3749,-3.9675,-2.2569,-0.7369,-1.0644,-2.299,1.4964,-0.6755,-0.2773,-1.9977,0.0725,0.0104,-2.4215,5.4455,3.0226
2005.666667,1.562,1.0658,0.0936,0.0303,1.4106,-1.1266,0.3201,3.3899,2.0106,-0.4279,-0.4281,1.5285,-0.1086,-0.227,0.2055,-1.6886,-1.4269,-0.9176,-0.9057,0.4624,0.5632,0.84,-0.1985,3.5025,2.3097,3.2185,-1.3927,1.3498,0.5812,0.9321,5.3995,5.9285
2005.75,-4.8807,-4.1437,-2.7132,-2.8371,-5.3456,-1.008,-1.4233,-4.5714,-3.0183,-1.2627,-3.1072,-5.7654,-2.3484,-3.0742,-2.0871,-0.9409,0.5802,-3.515,0.6599,-0.7987,-1.8699,-1.574,-3.8149,-4.0481,-0.4055,0.4897,0.0633,-6.3813,-1.435,0.2089,-6.3907,-7.3054
2005.833333,4.2186,5.6985,5.7047,5.3081,5.167,5.2307,3.8522,4.2984,6.6242,3.5829,4.6177,2.8992,3.7499,3.3283,1.7293,-2.0677,7.6554,5.273,4.034,2.7055,3.7643,5.5407,3.1638,3.0033,2.9612,4.6359,5.3657,2.6238,4.3265,3.5949,-1.8395,-0.8661
2005.916667,0.0998,0.2863,-1.1659,0.4629,0.4304,-0.7593,-1.2185,0.4089,-0.1182,-0.0285,-0.2541,0.1543,0.2594,-1.1129,-1.5266,0.7799,-2.2692,-1.6271,-0.9896,-0.2774,2.2581,-0.9197,2.128,-0.1284,1.9507,1.2412,0.1219,-0.0025,-0.1407,0.9627,1.1316,3.5206
2006,11.3623,8.9659,8.8063,6.3719,11.4567,9.471,7.8455,10.5559,9.8752,6.3833,8.0429,15.433,9.4835,5.6442,5.5454,6.4821,5.6139,2.1249,1.1339,0.7233,2.1259,-0.7368,4.0502,5.3502,2.8046,2.3306,0.1033,7.328,2.9116,3.9822,9.0783,14.8698
2006.083333,0.7206,-1.9343,-0.4189,-0.3554,-1.2466,1.3491,-0.996,-3.0676,-0.1149,0.6976,0.0644,-3.8298,-1.3112,2.2264,0.326,2.5754,-3.2841,-1.1688,0.9239,0.9445,1.7861,0.4911,1.6333,-2.2865,1.6811,0.3242,3.0905,-1.6704,0.0399,2.1801,-4.7547,-8.7252
2006.166667,3.0826,4.4446,5.3614,4.9879,7.2073,6.0134,4.2707,4.9401,5.91,4.4542,4.2362,8.839,5.188,4.7336,5.4969,0.3931,1.357,1.8773,1.1975,1.0837,2.7461,4.392,0.2859,1.0699,1.0631,1.7419,0.4832,2.7295,1.054,0.3793,2.5847,2.9096
2006.25,-3.1585,0.6972,0.1818,0.6012,-0.2704,1.0402,0.7044,3.204,0.2047,2.0677,-0.63,3.2104,1.3906,1.5692,2.6632,2.9491,-3.9253,-0.947,-1.1338,0.2073,0.6353,0.9679,1.4603,3.6081,0.6819,3.3369,3.7614,1.9486,2.7112,4.0767,4.6714,1.2723
2006.333333,-11.921,-6.8573,-5.9407,-5.2303,-6.5138,-5.3671,-3.8297,-3.6527,-5.1211,-4.4786,-4.2321,-3.7973,-4.732,-1.1141,-2.9285,-1.0594,-6.5834,-4.1953,-3.1818,-2.0265,-2.6233,-2.5478,-2.7509,-2.7614,-0.6074,-3.4878,-2.7489,-3.9616,-0.524,-3.0351,-2.8219,-2.8891
2006.416667,0.1953,-1.7092,-0.9084,0.4644,-3.7089,-0.6041,0.5707,2.6771,-2.0874,0.3513,2.5268,1.9911,-0.72,1.8687,-0.7212,1.2056,0.5013,-3.2027,1.1594,0.3222,-3.3828,-2.0326,0.2306,0.7463,-0.9727,-0.1727,0.5867,2.5978,0.1901,1.1255,4.5196,-1.544
2006.5,-7.1387,-7.121,-5.6242,-3.4371,-4.9105,-4.005,-1.6103,-3.5866,-2.6199,-2.7446,2.222,-2.0267,-2.9384,-0.8646,-5.5333,-1.2808,-10.7593,-2.3541,-0.5345,-0.4594,-2.7306,-0.4861,-2.7117,4.787,0.2041,1.8421,2.5774,2.4637,0.1586,2.3755,-2.7417,1.8065
2006.583333,5.5418,2.3165,3.1831,1.3512,4.4117,2.9661,2.1562,2.0556,4.8322,2.3589,1.6293,0.1713,3.6991,1.4403,-0.2181,1.9994,7.112,2.0235,3.9438,3.636,1.8909,3.7204,1.6628,0.9446,5.4324,3.4965,-0.358,-3.8061,1.2813,0.3062,2.4376,-2.2592
2006.666667,-1.9486,1.41,1.7868,2.3406,0.7249,0.8097,1.0501,0.2038,1.2569,1.5888,-0.2721,2.9579,0.7907,1.6552,4.424,0.2966,3.079,3.6808,3.1273,1.709,0.8034,4.0581,4.5756,0.2668,1.0805,2.6775,3.2568,-2.8091,3.0597,2.339,2.3675,0.0774
2006.75,6.4852,4.5921,6.3348,5.6501,6.1792,6.627,4.0998,4.9608,3.832,4.9684,3.7515,3.546,5.645,5.2094,6.3519,3.825,3.439,6.0492,2.0621,4.2164,2.7863,0.7661,3.3273,5.4539,2.8108,2.5062,2.7518,6.5842,4.7415,2.5044,4.5795,2.3847
2006.833333,3.1887,1.8864,2.9878,2.0333,2.1246,1.9927,2.8129,4.5984,2.6787,2.8728,3.4275,5.4958,2.1976,2.5379,4.5694,3.0063,3.1266,2.7036,0.235,1.7566,4.0411,0.9662,1.8832,4.2725,2.5836,1.622,2.1242,8.0857,1.9232,0.6764,0.0365,4.5264
2006.916667,-1.5943,-0.1129,-0.169,-0.3328,0.5733,1.0211,1.0854,0.4057,1.7947,0.9134,1.7422,2.6655,2.2674,2.421,4.8518,2.0011,-2.6297,-2.9548,1.4072,-0.724,0.714,2.8503,1.4952,1.5663,1.1037,3.7405,1.004,-4.2425,3.1721,2.9831,1.5753,6.1499
2007,1.5431,1.772,2.0314,2.5399,-0.1561,1.6804,0.6551,2.1284,1.303,0.7069,0.6875,4.2747,2.8341,2.0066,5.5119,4.2434,3.396,4.1006,2.5169,1.8889,3.4246,0.9766,3.5796,-0.2362,0.7732,0.4562,0.7805,3.484,2.1039,2.1097,2.8596,-0.2295
2007.083333,-0.6762,0.6509,0.2828,-0.3853,1.0059,-0.0442,0.0936,-0.5772,-1.3029,-0.4995,-1.9407,-1.917,-0.5327,0.7336,1.7841,0.6769,0.1601,-3.9922,-2.5754,-1.7516,0.0651,-1.4365,-0.2798,-1.5741,-1.4299,-3.0661,-2.0801,-1.8002,-1.2376,-0.6591,0.0963,-2.8143
2007.166667,-0.1769,2.5694,2.0559,1.4886,1.0177,2.0146,0.9919,-0.3001,1.5969,1.4525,0.759,3.119,0.6966,-0.9866,-0.3245,0.6382,1.4077,1.3388,-0.073,1.1533,-0.4881,1.1596,-0.6677,3.1519,0.8876,1.4571,2.0668,5.1026,1.6621,-0.0574,-0.1435,1.395
2007.25,2.5728,1.7637,2.2082,2.6631,4.5318,2.8651,0.6987,2.4504,0.6775,-0.0965,0.872,2.7252,2.8799,0.7415,3.5169,4.687,4.3454,5.1768,5.1099,5.3525,4.612,3.3955,2.7058,5.5129,3.6348,4.9926,3.0949,4.8224,2.892,3.62,4.8656,2.6449
2007.333333,1.4867,4.2804,6.5685,4.2816,1.1422,5.3358,3.7069,5.3689,2.6496,3.9295,1.642,3.5268,3.3481,4.1887,5.8988,0.4976,1.317,3.3488,2.1605,3.6867,3.9477,2.9613,4.4588,4.6775,4.1487,3.8492,2.7881,7.3423,3.5154,0.8916,4.324,12.1561
2007.416667,-1.5357,0.2061,-1.2032,-0.242,-0.9404,-0.6845,-1.3651,-1.2818,-0.3779,-2.1444,-3.4049,-1.6691,-0.4154,-2.8523,2.7953,-0.3511,-3.098,0.8595,-1.8984,-1.3111,-1.2413,0.0652,-0.6589,-0.4795,-1.8255,-4.3661,-1.6497,-1.0665,-1.3802,-4.5899,-1.9747,-2.2892
2007.5,-4.8009,0.2312,-4.7687,-6.3905,-5.0231,-2.8207,-5.5323,-8.1867,-5.7005,-6.592,-8.2428,-6.2347,-7.9445,-9.4668,-7.8992,-8.9648,1.2681,-0.3434,-2.126,-1.1038,-3.096,-0.3189,-3.6733,-1.7132,-2.8865,-6.2142,-4.7351,-3.7622,-5.5725,-6.8915,-1.1457,-4.0936
2007.583333,2.527,3.0232,2.3044,0.4724,1.9308,2.1747,3.8145,-0.438,1.5955,2.8727,3.7635,-3.4889,-2.3041,-2.0025,-1.172,-3.0996,5.5909,2.2664,2.4735,0.7473,2.5062,3.1265,1.6365,0.878,1.5719,2.3292,0.2517,-0.0335,0.9314,-1.0401,-0.6087,-1.156
2007.666667,4.9385,5.3507,1.932,0.8435,1.2028,1.927,0.0467,-1.0216,2.278,-0.0793,0.9738,2.5177,-0.0664,-2.1725,-0.1188,-3.3858,9.5763,7.5999,3.9628,3.8986,7.712,4.4845,0.5209,5.5728,1.227,0.9401,2.2395,10.3141,3.0886,1.7781,6.3906,5.194
2007.75,5.4021,8.1101,2.914,1.6974,3.3528,4.0345,1.1236,-0.2988,1.3631,0.1753,-0.6912,0.5336,1.1451,0.2295,1.2717,-1.7962,2.9676,11.7675,2.0392,4.7142,6.5118,1.5174,0.0641,1.1777,0.336,-1.4804,0.8082,3.6086,0.762,0.1642,1.4417,10.071
2007.833333,-9.845,-4.4274,-5.8932,-6.2567,-10.2089,-5.6912,-4.5363,-6.9346,-7.3595,-5.9955,-6.1002,-13.2476,-9.1234,-8.4217,-3.1347,-11.305,-6.1588,-3.499,-1.6651,-5.0984,-8.6969,-3.137,-1.3234,-2.7343,-4.8338,-5.6416,-6.3146,-4.44,-5.4696,-4.886,-6.7553,-6.6421
2007.916667,1.597,-1.4613,-0.0145,-0.1743,-0.4859,1.6675,-2.44,-1.545,0.7972,-1.9353,-1.9391,1.4295,-0.9264,-1.1847,-0.2145,0.2775,-4.6328,1.5537,-1.8015,-0.1407,-0.2716,-0.6159,-1.2615,2.335,-1.9477,-3.1843,-3.0924,4.2919,-0.7859,-3.7054,6.3473,13.6186
2008,-10.758,-11.1706,-7.4421,-6.2681,-11.8668,-9.0544,-3.2622,-2.5825,-9.1693,-0.9981,-2.0776,0.6445,-6.9191,-2.4394,-5.5898,2.7169,-13.1289,-14.1826,-5.9368,-7.3842,-10.3607,-8.5285,-0.0767,-5.1763,-5.2288,-2.9063,-0.8564,-10.729,-5.2876,1.3226,-8.357,-11.1642
2008.083333,-5.3393,-3.3163,-2.2269,-3.9623,-4.259,-1.1788,-4.5461,-1.1318,-2.8359,-3.5889,-3.2447,0.0698,-5.4755,-4.5323,-2.8663,-3.5268,0.2481,-5.7864,-1.5288,-2.8136,3.2435,-1.7912,-3.9674,1.035,-2.0663,-7.3484,-7.1495,2.6965,-4.9105,-8.7969,1.5522,8.5656
2008.166667,-3.6322,-0.7805,0.133,-0.3081,-1.4707,-0.9503,1.8761,5.1767,-3.2635,2.803,0.4103,2.1902,0.3922,-0.4041,0.4738,-2.1596,-3.4819,-0.3502,0.1534,0.2803,0.2278,3.9297,-0.2913,-0.0898,-5.1033,-4.6776,-2.0327,-3.1658,-0.0539,-2.6611,-2.1703,-3.6056
2008.25,3.589,9.1309,3.4866,5.702,2.5482,1.4973,3.4729,4.2557,3.0307,0.6336,4.4388,5.5121,3.0769,-1.0358,2.627,1.2051,9.3354,11.6789,0.593,3.7557,8.1187,-1.4949,5.3391,6.8276,3.3905,7.1712,5.6471,12.2963,3.4593,7.567,9.1182,10.2627
2008.333333,5.0095,7.4644,3.3223,5.9674,8.3531,3.4269,4.1213,9.2689,6.5008,3.4195,4.1161,7.821,1.2481,1.8245,6.4216,1.7504,3.4193,5.9259,3.022,3.455,3.4902,0.0145,0.9366,-0.9137,4.1507,-3.3972,-2.0117,4.3881,2.1553,-1.3532,5.0643,5.8086
2008.416667,-7.1838,-8.0081,-7.4001,-7.8555,-7.4377,-8.2252,-8.0022,-1.5811,-10.2483,-11.6398,-3.9987,-1.3165,-10.6937,-12.7224,-4.665,-8.7066,-8.2586,-9.2335,-6.0688,-6.5903,-6.6234,-9.1536,-9.4986,-3.5984,-10.4527,-12.1671,-15.7414,-0.1994,-12.1613,-15.2093,-1.9164,0.7469
2008.5,2.3534,2.5271,1.1753,2.072,3.4348,4.2616,3.9552,2.3443,1.8807,4.4738,5.0152,4.3958,4.8897,7.9566,12.1758,-6.7989,3.4565,-5.9952,0.583,-0.498,-4.7181,0.8065,0.6768,-7.8514,-2.808,-1.0985,-3.246,-9.4688,0.6525,10.5298,0.0534,-15.4334
2008.583333,-0.7129,4.295,3.4212,5.4139,2.4207,3.4796,5.8315,3.2319,6.9695,4.3505,4.2055,5.0682,9.1787,8.481,9.4647,7.7105,-4.9414,-0.5626,3.423,1.4718,-0.1839,2.0674,1.8158,0.4414,0.8847,2.7066,2.6664,1.6181,0.5849,-0.0567,-4.1616,1.8774
2008.666667,-12.7141,-12.254,-9.6881,-10.0554,-10.7521,-9.2282,-5.2352,-4.9313,-9.1455,-3.5666,-1.5863,-6.7401,-8.175,-4.9282,-8.36,-11.3684,-19.1948,-13.5933,-8.6808,-8.3545,-14.8909,-8.9433,-9.9369,-7.5764,-8.2697,-9.2795,-5.7168,-9.6329,-14.3123,1.5828,1.507,-25.1698
2008.75,-26.3019,-17.9692,-22.1849,-20.1752,-20.0168,-18.5244,-17.0912,-22.0499,-20.042,-15.1809,-18.1546,-19.9966,-23.1962,-25.1136,-16.9466,-32.7264,-22.4906,-16.5314,-12.199,-17.2047,-20.0616,-16.7661,-15.9242,-13.3601,-18.5536,-11.4856,-13.9385,-14.8,-24.7669,-22.4002,-19.7783,-40.78
2008.833333,-13.8987,-10.4861,-10.9449,-11.7166,-11.0648,-9.2706,-10.5272,-13.3845,-14.0941,-9.6153,-11.0659,-13.4109,-17.0846,-15.718,-21.8975,-6.2218,-12.4662,-14.6532,-5.8418,-7.9964,-11.8309,-4.299,-6.7076,2.4459,-10.6089,-5.3711,-5.257,-0.6899,-13.8459,-13.9059,-12.5476,-13.9114
2008.916667,6.3317,5.0572,2.75,5.4433,5.9583,5.9425,3.3278,4.9085,3.6247,5.7152,3.0111,3.5011,4.4,4.8919,8.9829,14.1493,5.5546,-0.5003,3.3796,0.2008,4.3775,2.2793,2.1398,1.0405,0.5367,1.4784,1.0744,-2.7573,3.8231,-2.2357,-0.3523,-20.6196
